timestamp,label,shoulder_pitch,shoulder_roll,shoulder_gyro,upper_arm_pitch,upper_arm_roll,upper_arm_gyro,forearm_pitch,forearm_roll,forearm_gyro,fused_angle
1775131877.8911,moving_good,-73.302,-125.754,140.543,-50.688,-169.259,40.804,6.203,11.526,68.858,80.43
1775131879.5294,moving_good,-80.92,-43.813,140.779,-17.677,-174.608,39.467,13.198,15.204,82.453,27.4
1775131885.9513,moving_good,-72.978,68.006,150.156,-10.245,-169.549,33.365,,,,26.64
1775131887.5249,moving_good,-83.683,-91.651,149.219,-60.993,-176.342,32.458,53.314,45.495,83.924,11.25
1775131889.1025,moving_good,-60.603,-162.368,149.856,-86.487,166.532,36.827,45.485,33.208,71.639,62.78
1775131890.7318,moving_good,-77.666,-84.215,149.537,-18.308,-174.252,38.003,-12.116,10.284,74.585,56.82
1775131892.2974,moving_good,-83.225,-75.121,150.129,-54.186,-174.067,39.562,44.955,33.372,76.741,15.93
1775131893.8637,moving_good,-81.252,144.97,136.896,-16.548,-165.005,42.247,-11.875,4.628,66.081,52.75
1775131949.3404,too_deep,-48.396,151.025,160.851,-69.715,-22.889,48.426,67.487,-178.873,78.466,-48.396
1775131951.0389,too_deep,-39.713,-161.765,150.918,-61.259,14.788,36.133,67.942,159.275,69.227,-39.713
1775131952.1412,too_deep,-36.802,-154.756,148.339,-58.274,14.874,30.873,,,,-36.802
1775131953.2655,too_deep,-38.127,-158.141,145.944,-59.383,10.721,29.723,,,,-38.127
1775131954.3674,too_deep,-37.366,-158.419,144.738,-57.149,13.284,27.372,,,,-37.366
1775131955.4647,too_deep,-36.226,-155.831,141.96,-57.265,9.649,21.991,,,,-36.226
1775131956.565,too_deep,-37.133,-156.684,142.104,-56.789,15.772,21.01,,,,-37.133
1775131957.8364,too_deep,-37.044,-156.951,141.671,-57.799,15.759,21.037,,,,-37.044
1775131959.5807,too_deep,-41.198,-155.914,140.526,-75.059,-5.402,28.609,51.133,24.863,58.607,-41.198
1775131961.2462,too_deep,-82.517,-134.624,139.138,-23.805,-170.132,27.539,3.436,12.098,59.968,56.73
1775132017.7382,too_deep,-44.783,176.192,174.301,-69.108,-29.765,38.673,76.711,156.631,59.657,-44.783
1775132019.2474,too_deep,-42.444,-161.609,157.587,-67.869,-3.459,29.172,72.986,156.445,58.456,-42.444
1775132020.7515,too_deep,-41.973,-161.383,152.489,-68.212,5.847,25.9,75.269,148.702,59.753,-41.973
1775132022.2556,too_deep,-41.02,-162.246,150.445,-65.359,2.941,23.707,70.852,151.281,60.608,-41.02
1775132023.8322,too_deep,-37.349,-158.53,147.886,-63.304,7.616,24.179,70.999,146.631,61.522,-37.349
1775132025.3359,too_deep,-39.647,-161.362,140.707,-65.191,5.125,20.39,72.067,140.727,62.827,-39.647
1775132026.8502,too_deep,-37.371,-159.27,141.471,-62.224,5.537,21.085,71.205,140.81,63.53,-37.371
1775132028.56,too_deep,-38.568,-160.788,141.239,-63.75,10.287,21.222,64.671,156.065,63.583,-38.568
1775132030.2875,too_deep,-36.198,-161.301,140.402,-60.535,11.893,22.679,66.53,154.489,62.373,-36.198
1775132031.9585,too_deep,-37.592,-161.056,141.482,-61.978,8.804,21.722,67.873,148.666,62.497,-37.592
1775132033.619,too_deep,-38.298,-160.161,142.273,-61.218,8.343,21.208,66.903,147.716,62.648,-38.298
1775132035.3378,too_deep,-38.019,-160.113,140.707,-61.061,9.015,20.546,69.329,144.09,63.65,-38.019
1775132037.0074,too_deep,-37.605,-158.965,140.161,-61.41,9.972,20.901,68.881,147.05,64.331,-37.605
1775132038.6722,too_deep,-38.205,-159.369,140.364,-61.243,5.272,19.962,71.228,153.849,66.038,-38.205
1775132040.4042,too_deep,-37.294,-158.768,139.49,-61.373,6.226,20.456,71.727,144.062,65.365,-37.294
1775132042.0654,too_deep,-38.022,-154.21,138.793,-59.957,13.079,20.974,66.955,151.653,65.058,-38.022
1775132043.7324,too_deep,-36.995,-158.999,138.883,-59.304,10.871,20.563,66.472,143.093,63.006,-36.995
1775132045.4482,too_deep,-37.131,-158.276,139.227,-58.917,13.845,20.187,66.543,144.409,61.795,-37.131
1775132047.1099,too_deep,-35.557,-157.896,140.116,-59.039,13.713,20.125,65.178,139.785,61.404,-35.557
1775132055.8881,too_shallow,-71.574,150.917,145.5,-55.722,-143.686,18.851,51.58,3.359,57.418,-71.574
1775132057.5603,too_shallow,-70.834,129.046,146.235,-45.353,-140.841,18.574,39.458,-9.594,57.954,54.66
1775132059.2103,too_shallow,-83.802,-152.472,154.17,-54.037,-167.243,21.87,33.544,21.857,58.586,41.05
1775132060.7905,too_shallow,-77.118,-117.628,155.403,-54.236,-169.772,21.538,31.104,18.828,60.389,35.35
1775132062.3694,too_shallow,-76.011,113.169,151.355,-47.213,-151.181,20.515,35.908,4.587,58.885,35.31
1775132063.9517,too_shallow,-77.468,132.303,147.63,-49.421,-154.8,21.3,36.284,5.409,61.942,36.1
1775132065.5918,too_shallow,-77.604,144.057,147.115,-50.567,-156.637,22.824,34.863,6.482,60.603,34.95
1775132067.1642,too_shallow,-77.355,143.807,140.109,-49.751,-155.537,19.797,34.971,7.971,61.571,30.33
1775132068.7339,too_shallow,-76.655,140.57,139.173,-49.97,-156.235,20.065,34.875,7.556,60.346,28.97
1775132070.3073,too_shallow,-76.662,143.686,142.495,-48.801,-155.559,20.923,35.568,8.007,61.356,29.02
1775132071.9591,too_shallow,-76.012,146.341,140.877,-51.908,-155.667,22.218,34.055,15.876,59.96,28.48
1775132073.5259,too_shallow,-79.436,-125.995,141.633,-53.819,-168.302,20.646,32.01,21.006,59.77,27.85
1775132075.0922,too_shallow,-78.13,-122.431,141.334,-52.619,-172.125,20.749,32.184,22.055,59.845,27.86
1775132076.6596,too_shallow,-77.231,-121.123,141.17,-52.367,-169.542,21.11,32.144,22.203,60.897,27.71
1775132078.2881,too_shallow,-77.731,-120.842,140.308,-54.695,-168.982,22.307,36.101,23.916,60.33,27.45
1775132079.8546,too_shallow,-75.312,-124.658,140.513,-55.629,-170.196,20.71,34.244,24.415,62.668,28.83
1775132081.4199,too_shallow,-76.532,-125.782,139.11,-55.467,-170.653,21.17,33.599,23.323,63.219,29.11
1775132082.9867,too_shallow,-77.989,-129.797,139.05,-54.053,-169.165,21.483,33.28,23.018,62.679,30.32
1775132084.6338,too_shallow,-77.889,-124.194,139.252,-54.033,-171.345,22.351,33.27,24.29,60.898,30.5
1775132093.2462,too_shallow,-82.059,147.951,146.261,-48.627,-162.366,21.635,37.514,17.758,62.413,32.43
1775132094.8285,too_shallow,-78.747,-122.418,145.919,-53.523,-165.857,21.681,34.745,20.607,62.334,32.39
1775132096.4016,too_shallow,-78.754,-137.472,147.103,-53.192,-164.814,22.272,32.574,24.073,62.519,32.19
1775132098.0433,too_shallow,-78.665,-122.242,146.412,-51.979,-168.237,23.373,33.539,22.195,61.068,33.01
1775132099.6116,too_shallow,-76.029,-118.297,146.796,-52.066,-168.822,21.921,31.731,22.019,60.964,33.72
1775132101.1805,too_shallow,-77.303,-119.429,140.367,-52.431,-169.263,21.656,32.28,23.196,60.479,33.36
1775132102.7492,too_shallow,-77.706,-118.448,139.898,-53.785,-167.083,21.106,35.605,23.404,59.755,33.5
1775132104.4048,too_shallow,-76.856,-120.171,138.877,-54.228,-169.983,21.713,32.485,22.812,58.709,33.73
1775132105.9799,too_shallow,-74.603,-121.434,139.8,-55.913,-169.753,20.272,37.163,26.794,59.347,34.43
1775132107.5467,too_shallow,-73.185,-132.236,138.787,-54.395,-166.587,20.295,34.937,20.644,60.332,35.41
1775132109.1261,too_shallow,-74.904,-130.851,137.995,-53.872,-165.398,20.864,34.562,23.214,59.888,36.8
1775132110.7881,too_shallow,-75.56,-129.232,139.189,-53.6,-168.522,22.437,31.744,22.36,60.022,37.54
1775132112.356,too_shallow,-76.546,-128.963,139.614,-52.643,-168.798,21.035,36.344,22.402,61.701,37.42
1775132113.9238,too_shallow,-77.241,-122.125,138.889,-53.772,-165.702,20.887,34.731,23.701,62.669,37.25
1775132115.4965,too_shallow,-75.792,-122.829,138.977,-52.594,-165.817,21.027,32.717,21.177,62.471,37.19
1775132117.1456,too_shallow,-75.565,-127.636,140.02,-54.182,-168.234,20.921,38.002,24.194,62.996,36.6
1775132118.7148,too_shallow,-74.218,-129.215,139.935,-54.843,-166.427,20.056,34.699,21.848,63.548,37.36
1775132120.2814,too_shallow,-76.14,-128.276,141.648,-54.798,-165.163,20.032,36.369,23.278,62.623,37.55
1775132121.8606,too_shallow,-76.863,-120.679,141.23,-54.691,-165.612,20.484,35.459,23.199,62.452,37.91
1775132126.6141,rest,-74.035,70.026,146.597,-13.634,-176.187,22.57,-12.579,14.517,62.981,37.81
1775132128.1884,rest,-81.371,-32.933,145.116,-16.664,-176.314,21.792,-9.358,16.203,62.533,11.35
1775132129.7558,rest,-81.77,-17.969,145.565,-16.456,-177.405,21.481,-9.288,16.936,61.992,9.18
1775132131.3984,rest,-81.848,-19.66,143.804,-16.242,-176.989,22.707,-9.722,16.295,61.669,9.71
1775132132.9751,rest,-83.543,-29.528,145.54,-17.189,-178.429,22.028,-9.028,17.48,62.018,10.2
1775132134.5498,rest,-84.64,-33.484,141.212,-16.547,-176.064,20.179,-9.093,18.28,61.8,10.02
1775132136.1155,rest,-84.923,-35.082,142.116,-17.894,-178.638,20.45,-9.31,16.995,62.354,8.99
1775132137.7767,rest,-80.876,-37.914,142.36,-18.447,-179.718,21.018,-10.588,17.432,62.278,8.97
1775132139.3453,rest,-84.82,-36.501,141.284,-20.037,-179.292,25.554,-10.556,18.206,62.643,9.21
1775132140.9134,rest,-79.528,-32.477,141.592,-16.573,179.154,25.994,-10.788,18.704,62.06,9.79
1775132142.4789,rest,-80.338,-27.685,141.619,-16.899,-179.435,25.922,-10.563,18.521,62.009,9.12
1775132144.125,rest,-79.782,-35.144,141.514,-16.072,-179.493,27.216,-12.716,18.51,61.526,9.02
1775132145.7048,rest,-79.526,-27.759,141.231,-15.491,180.0,26.562,-11.796,18.026,62.809,10.69
1775132147.2713,rest,-80.495,-27.29,142.175,-15.537,-179.481,21.636,-11.743,18.809,62.379,11.33
1775132148.8446,rest,-80.637,-19.953,141.291,-15.511,-178.983,21.845,-11.589,17.84,63.029,9.3
1775132150.498,rest,-80.807,-31.631,140.741,-15.838,-179.098,22.846,-11.535,18.51,62.394,8.22
1775132152.0634,rest,-80.936,-31.145,141.688,-15.97,-179.505,21.296,-10.728,17.374,62.359,7.36
1775132153.6417,rest,-81.208,-21.408,140.886,-16.165,-178.997,20.766,-11.21,16.318,60.591,7.0
1775132155.2077,rest,-81.623,-36.696,141.861,-15.529,-178.437,19.966,-10.844,19.62,60.913,7.18
1775132159.8258,rest,-74.2,82.378,146.734,-13.39,-176.792,21.318,-12.816,17.951,62.282,7.57
1775132161.391,rest,-77.027,-39.211,144.966,-16.32,-179.361,19.674,-10.776,18.243,62.496,6.74
1775132162.9568,rest,-80.392,-32.619,144.893,-15.888,-177.91,20.116,-10.761,19.434,62.741,6.93
1775132164.5788,rest,-79.023,-31.19,145.363,-16.256,179.76,22.407,-12.403,17.503,63.76,7.23
1775132166.1433,rest,-77.735,-26.419,144.365,-17.426,-175.177,22.4,-8.7,16.235,62.962,6.46
1775132167.7162,rest,-79.579,-16.137,139.789,-16.994,-177.409,20.982,-11.181,17.912,61.548,6.37
1775132169.2956,rest,-78.897,-26.238,141.39,-15.341,-178.861,21.008,-10.467,16.766,61.8,7.57
1775132170.9498,rest,-80.856,-33.764,140.353,-16.38,-178.543,21.963,-9.877,18.707,60.933,7.73
1775132172.5239,rest,-80.666,-26.409,140.031,-16.357,-178.125,20.647,-10.221,17.917,60.371,7.74
1775132174.0898,rest,-80.888,-16.217,138.791,-16.967,-174.384,20.04,-7.774,14.288,61.412,6.93
1775132175.6713,rest,-83.426,68.516,138.39,-16.0,-171.872,19.706,-7.186,13.67,61.285,6.87
1775132177.2954,rest,-85.056,63.869,138.315,-16.541,-172.435,21.584,-7.247,13.635,60.826,6.65
1775132178.8681,rest,-84.345,65.579,139.1,-18.308,-174.516,21.734,-9.615,17.43,62.38,6.48
1775132180.4423,rest,-79.738,-24.372,139.716,-16.558,-178.123,21.731,-9.914,17.978,62.803,6.98
1775132182.0121,rest,-77.706,-21.938,141.447,-15.331,-177.919,22.748,-10.434,19.426,63.179,6.34
1775132183.6736,rest,-77.906,-27.548,140.304,-16.927,-179.119,25.319,-10.556,19.226,62.272,7.11
1775132185.2393,rest,-77.497,-36.481,140.326,-15.955,178.63,23.723,-12.343,18.629,62.698,7.52
1775132186.8078,rest,-78.231,-29.847,140.348,-15.499,179.933,21.843,-12.117,18.317,61.585,8.27
1775132188.3869,rest,-79.475,-20.466,138.98,-15.895,179.224,21.671,-11.242,17.521,62.297,8.67
1775132192.9126,too_fast,-76.732,64.521,143.085,-15.902,-173.998,22.058,15.438,17.183,75.225,9.69
1775132194.5625,too_fast,-59.197,-157.122,143.562,-86.877,-175.559,30.868,35.234,18.647,75.003,22.12
1775132196.1307,too_fast,-79.045,-47.875,143.648,-25.834,-171.079,38.919,29.984,24.571,87.917,33.98
1775132197.6976,too_fast,-60.852,-147.612,143.554,-55.882,175.08,55.505,-1.119,16.838,95.283,45.24
1775132199.2632,too_fast,-78.927,-113.846,146.531,-77.441,163.092,58.681,44.958,33.536,93.392,15.27
1775132200.9055,too_fast,-79.216,-49.97,139.049,-27.078,-176.552,75.258,40.723,34.651,96.565,44.7
1775132202.479,too_fast,-75.65,-116.927,138.776,-25.27,178.855,75.981,7.538,16.392,106.421,58.57
1775132204.045,too_fast,-68.21,-148.115,140.248,-69.402,177.019,77.494,14.105,23.006,95.494,19.18
1775132205.6112,too_fast,-81.724,-69.611,140.84,-63.882,175.389,72.58,60.62,51.582,87.871,18.44
1775132207.2513,too_fast,-80.712,-81.119,137.999,-24.516,179.554,75.169,28.066,28.082,113.221,62.74
1775132208.8176,too_fast,-70.516,-134.648,137.421,-39.069,-174.61,72.111,5.954,8.235,97.096,51.29
1775132210.3847,too_fast,-74.135,-138.388,142.96,-85.497,153.435,64.913,16.674,10.94,93.683,12.14
1775132211.9507,too_fast,-80.716,-52.559,141.893,-56.568,178.554,69.473,69.093,69.133,89.97,18.48
1775132213.5946,too_fast,-81.311,-65.086,140.542,-24.43,-175.019,65.536,26.129,23.627,105.892,64.15
1775132215.171,too_fast,-63.101,-142.958,141.487,-35.112,-176.165,77.642,7.184,6.535,83.157,52.01
1775132216.7537,too_fast,-70.871,-149.19,147.123,-66.513,179.235,76.579,2.918,17.628,84.5,11.16
1775132218.3227,too_fast,-81.244,-99.33,142.075,-77.873,173.167,75.8,32.058,30.433,80.864,11.52
1775132219.9997,too_fast,-79.437,-39.442,143.558,-58.357,-177.888,81.155,68.405,69.538,82.484,35.17
1775132221.5683,too_fast,-76.486,-100.078,141.738,-27.578,-176.377,89.481,37.562,29.672,85.188,61.45
1775132232.2515,rest,-76.237,77.264,145.925,-10.665,-175.029,73.485,-12.955,16.109,85.477,55.23
1775132233.8187,rest,-80.828,-2.929,146.657,-15.38,-178.83,60.342,-13.029,18.944,83.632,13.13
1775132235.4556,rest,-81.177,-19.754,146.963,-15.287,-179.044,56.659,-12.069,16.925,82.27,7.81
1775132237.0237,rest,-82.526,-24.105,144.814,-16.484,-179.987,37.341,-11.682,18.288,82.503,8.23
1775132238.591,rest,-82.435,-25.568,147.229,-16.577,-178.336,21.924,-11.299,18.116,64.143,7.86
1775132240.1584,rest,-82.939,-36.437,142.463,-16.583,-179.439,20.31,-12.236,17.241,62.283,7.8
1775132241.8109,rest,-80.157,-25.632,140.765,-16.673,179.893,22.138,-12.456,18.33,61.038,8.54
1775132243.3791,rest,-80.731,-37.01,142.111,-15.888,178.559,22.132,-13.109,18.954,60.199,8.76
1775132244.9547,rest,-79.416,-33.84,141.03,-15.709,-179.263,22.073,-11.978,18.241,58.89,8.18
1775132246.5291,rest,-79.985,-30.003,142.195,-14.854,179.764,21.818,-12.365,19.331,59.148,8.53
1775132248.1802,rest,-79.583,-27.995,142.278,-14.714,179.574,22.624,-13.276,19.052,59.716,8.39
1775132249.7595,rest,-79.628,-28.852,141.522,-14.807,179.893,20.83,-14.41,18.486,61.163,8.47
1775132251.3303,rest,-76.138,-62.636,140.208,-15.585,178.146,20.356,-13.473,19.333,62.013,7.85
1775132252.9031,rest,-78.98,-34.778,141.397,-15.827,179.272,20.793,-12.224,20.041,62.756,7.22
1775132254.543,rest,-79.149,-38.157,140.852,-14.622,177.541,22.065,-14.29,18.176,62.781,6.8
1775132256.117,rest,-79.26,-27.243,141.583,-14.354,178.942,20.635,-13.809,18.783,62.832,6.67
1775132257.6939,rest,-79.101,-38.186,141.534,-15.926,179.854,20.403,-13.78,18.2,62.581,6.56
1775132259.2593,rest,-80.156,-23.209,141.214,-14.988,-179.563,20.584,-13.503,16.721,61.884,6.57
1775132260.9128,rest,-79.737,-12.555,141.44,-13.411,180.0,21.246,-14.331,18.378,61.469,7.23
1775132265.8472,peak_good,-63.124,163.169,142.925,-71.033,-100.459,20.466,72.486,-1.079,61.367,8.09
1775132267.4788,peak_good,-64.047,170.851,146.888,-77.332,-124.601,22.293,73.802,37.082,60.018,47.56
1775132269.0557,peak_good,-61.72,-154.75,146.545,-85.117,-97.389,22.222,72.205,35.23,59.693,60.06
1775132270.6228,peak_good,-58.106,-153.27,146.83,-88.101,-130.236,22.78,69.178,47.447,59.428,39.4
1775132272.1973,peak_good,-57.531,-151.399,147.348,-87.602,-52.33,22.081,70.157,49.95,60.257,61.56
1775132273.8581,peak_good,-57.136,-153.252,145.236,-84.981,-93.879,21.896,73.416,32.005,59.547,68.74
1775132275.4359,peak_good,-58.884,-151.973,140.869,-87.01,-77.441,20.116,69.548,27.94,60.874,53.97
1775132277.0031,peak_good,-56.418,-150.55,140.926,-86.925,-2.929,20.22,70.135,59.824,60.41,54.66
1775132278.5697,peak_good,-55.038,-152.225,139.938,-85.662,40.4,19.821,68.391,61.713,61.325,65.83
1775132280.2181,peak_good,-54.027,-149.125,139.585,-84.774,40.969,20.368,72.351,48.724,61.8,70.87
1775132281.7843,peak_good,-56.416,-151.209,137.475,-86.538,68.199,20.723,71.153,62.894,63.193,70.12
1775132283.3502,peak_good,-52.24,-149.753,136.567,-85.236,31.551,21.43,69.647,60.958,62.459,73.02
1775132284.9285,peak_good,-53.374,-144.782,136.654,-83.346,58.911,21.507,69.277,57.835,64.36,71.64
1775132286.5709,peak_good,-54.502,-144.651,137.379,-85.175,51.047,22.528,67.026,57.855,63.164,72.07
1775132288.137,peak_good,-56.104,-144.549,138.286,-86.918,99.121,22.308,66.24,53.459,63.043,73.33
1775132289.7021,peak_good,-57.681,-148.686,139.165,-84.015,54.828,21.646,65.538,61.094,61.672,74.89
1775132291.2681,peak_good,-55.49,-143.935,139.511,-81.962,60.292,21.746,62.635,63.435,62.182,77.81
1775132292.9015,peak_good,-55.157,-147.226,140.213,-84.446,63.043,22.379,63.861,61.425,60.465,77.42
1775132294.4678,peak_good,-54.21,-145.32,140.561,-83.366,78.451,21.385,64.074,67.797,62.569,77.8
1775132303.2866,rest,-73.0,106.355,143.469,-17.654,-171.204,23.436,-9.782,10.718,61.684,78.89
1775132304.8615,rest,-81.372,-34.446,145.21,-16.404,-179.57,23.465,-12.591,15.996,62.89,17.43
1775132306.5141,rest,-82.609,-46.013,146.247,-16.111,179.105,23.386,-12.191,14.831,61.838,27.36
1775132308.08,rest,-83.747,10.501,146.343,-15.71,-178.296,22.792,-10.955,15.132,63.042,10.03
1775132309.6577,rest,-84.139,16.058,146.43,-15.494,-177.63,22.403,-11.301,15.085,62.045,9.4
1775132311.2351,rest,-84.511,18.944,142.466,-14.648,-176.787,19.659,-11.711,14.959,62.53,8.72
1775132312.8606,rest,-84.314,19.243,142.321,-15.847,-178.272,20.731,-10.945,15.217,61.909,8.25
1775132314.4369,rest,-84.337,7.97,141.463,-15.33,-177.919,20.127,-11.532,15.932,63.063,10.35
1775132316.0141,rest,-83.646,4.438,141.327,-15.832,-179.309,19.816,-11.281,16.361,62.374,10.09
1775132317.5837,rest,-84.308,8.811,141.401,-14.69,-177.54,20.006,-11.787,15.844,62.216,10.41
1775132319.2433,rest,-84.26,12.438,141.523,-14.666,-178.114,20.761,-12.298,16.658,61.042,11.58
1775132320.8097,rest,-85.009,-6.11,141.208,-15.336,-178.557,19.91,-11.935,15.063,61.324,11.29
1775132322.3806,rest,-83.727,-7.157,141.988,-15.498,-179.016,19.912,-11.954,16.509,60.898,11.49
1775132323.9557,rest,-83.72,-2.418,141.214,-15.576,-178.204,19.998,-11.501,16.687,60.797,11.47
1775132325.6183,rest,-83.212,2.371,141.757,-15.89,-179.345,21.219,-11.951,17.334,60.463,11.75
1775132327.1972,rest,-83.133,2.459,142.278,-15.397,-179.497,20.605,-11.101,18.267,61.764,11.17
1775132328.7769,rest,-84.806,-33.518,142.778,-14.893,-176.874,20.845,-10.458,15.108,61.725,11.22
1775132330.3471,rest,-83.011,5.226,142.447,-14.643,-178.794,20.104,-11.654,15.817,62.394,9.85
1775132331.9712,rest,-84.519,18.112,143.276,-15.56,-178.357,21.068,-13.419,14.529,61.905,9.56
1775132336.3459,too_deep,-42.089,178.195,150.914,-64.166,-13.354,22.215,,,,10.42
1775132337.5693,too_deep,-38.471,-159.62,150.344,-63.535,2.321,23.375,,,,15.29
1775132338.7328,too_deep,-38.814,-158.265,149.553,-64.208,7.701,23.398,,,,13.73
1775132339.8888,too_deep,-40.482,-157.723,149.674,-67.27,4.503,24.456,,,,16.52
1775132341.0563,too_deep,-40.994,-157.93,148.86,-67.189,6.126,23.697,,,,20.53
1775132342.2197,too_deep,-41.194,-158.442,140.281,-68.286,7.382,21.645,,,,15.8
1775132343.4531,too_deep,-41.376,-156.788,140.67,-67.049,5.96,21.59,,,,15.09
1775132344.616,too_deep,-42.055,-158.582,140.035,-66.341,8.259,21.03,,,,106.99
1775132345.7774,too_deep,-40.594,-158.186,139.775,-66.419,9.403,20.771,,,,101.75
1775132346.9498,too_deep,-40.886,-158.835,139.8,-67.476,4.425,20.097,,,,98.96
1775132348.5741,too_deep,-45.599,-155.365,140.054,-73.271,8.659,19.519,78.136,102.229,60.545,96.44
1775132350.1505,too_deep,-45.863,-153.801,138.918,-72.454,10.771,18.183,76.321,105.945,60.326,93.23
1775132351.7226,too_deep,-45.508,-154.323,139.247,-72.288,17.547,18.448,75.982,105.387,60.572,93.29
1775132353.3011,too_deep,-44.875,-152.689,138.941,-71.588,10.608,18.27,74.421,109.035,60.29,95.88
1775132354.9516,too_deep,-42.726,-151.499,139.326,-68.933,13.532,19.805,72.29,121.275,61.056,99.24
1775132356.5249,too_deep,-41.603,-155.497,139.467,-64.223,16.547,20.105,72.058,125.666,62.945,101.07
1775132358.0978,too_deep,-40.184,-154.519,139.822,-65.887,11.661,20.54,72.516,120.131,62.575,101.64
1775132359.6683,too_deep,-41.203,-154.996,139.575,-65.378,14.745,20.324,72.342,123.422,62.598,99.46
1775132361.3024,too_deep,-41.198,-155.782,140.649,-63.947,18.582,21.284,70.652,125.738,62.222,97.47
1775132362.8686,too_deep,-39.478,-156.117,141.099,-59.624,17.314,20.4,68.885,127.619,62.317,97.51
1775132364.4346,too_deep,-38.795,-154.64,140.199,-59.848,20.893,20.785,68.066,128.328,62.08,99.75
1775132366.0015,too_deep,-40.029,-153.832,139.928,-59.995,19.386,20.195,68.219,135.614,62.555,101.79
1775132379.3184,too_deep,-48.98,176.997,144.645,-70.861,-25.667,22.366,79.373,125.103,61.3,104.02
1775132380.8983,too_deep,-46.255,-161.017,144.789,-71.264,-5.366,21.896,75.492,126.335,61.697,102.53
1775132382.0663,too_deep,-41.355,-157.638,145.05,-67.225,9.392,22.112,,,,103.24
1775132383.225,too_deep,-41.305,-155.109,144.868,-64.952,12.476,21.764,,,,105.55
1775132384.4299,too_deep,-39.091,-155.042,145.15,-64.53,17.614,23.26,,,,107.38
1775132386.0035,too_deep,-39.873,-155.167,141.444,-68.428,23.424,21.443,71.031,108.022,61.069,108.06
1775132387.5721,too_deep,-44.277,-153.362,140.54,-69.849,22.014,21.259,71.026,108.55,60.801,107.92
1775132389.1375,too_deep,-43.583,-153.104,139.216,-68.778,22.607,21.115,69.591,112.422,59.103,104.93
1775132390.7902,too_deep,-43.745,-154.162,139.266,-69.304,18.527,21.581,73.629,118.015,59.344,103.17
1775132392.3559,too_deep,-42.479,-154.829,139.69,-65.856,16.434,20.296,70.722,118.466,59.691,103.39
1775132393.9215,too_deep,-39.587,-152.005,139.5,-61.913,28.377,20.207,64.147,112.344,62.729,103.72
1775132395.4995,too_deep,-42.024,-150.638,138.965,-64.641,26.642,20.277,66.622,114.957,63.382,104.9
1775132397.1436,too_deep,-40.481,-150.429,138.985,-63.169,24.338,20.867,70.241,117.057,64.819,103.23
1775132398.7231,too_deep,-43.2,-154.577,139.812,-64.272,25.436,20.818,66.665,115.93,65.368,103.09
1775132400.3073,too_deep,-43.407,-152.56,140.043,-66.002,26.874,21.016,68.814,110.468,64.832,103.54
1775132401.8757,too_deep,-43.944,-152.226,139.665,-68.944,24.49,21.104,70.543,105.427,61.9,103.14
1775132403.5402,too_deep,-42.636,-149.006,139.475,-67.771,27.08,21.846,69.335,108.972,61.62,104.56
1775132405.1093,too_deep,-41.788,-150.623,139.38,-68.479,25.604,21.695,71.28,102.543,62.251,102.7
1775132406.6761,too_deep,-43.062,-151.884,139.025,-63.896,21.564,21.287,69.754,124.32,62.53,103.82
1775132408.2437,too_deep,-40.358,-151.081,138.784,-63.307,20.97,21.284,71.241,118.546,62.485,107.55
1775132436.8773,too_fast,-73.061,91.486,152.329,-19.17,-176.778,24.788,21.33,26.158,83.97,107.51
1775132438.4441,too_fast,-72.876,-144.66,153.3,-30.091,-174.406,40.636,14.119,8.996,91.845,47.08
1775132440.0132,too_fast,-68.408,-152.503,153.268,-40.83,-174.681,60.28,14.326,15.249,99.277,26.87
1775132441.5988,too_fast,-67.954,-146.894,154.189,-42.909,-170.012,81.682,,,,9.03
1775132443.2311,too_fast,-66.24,-148.092,154.625,-50.526,-176.993,106.303,13.502,14.851,95.343,-66.24
1775132444.8911,too_fast,-68.794,-149.023,142.745,-58.018,173.98,118.508,1.176,26.108,95.933,-68.794
1775132446.5685,too_fast,-65.798,-149.3,140.024,-62.871,173.702,119.98,3.198,23.027,84.088,-65.798
1775132447.8247,too_fast,-76.699,-144.903,144.81,-66.563,-178.466,115.842,,,,-76.699
1775132449.5756,too_fast,-78.357,-66.044,146.134,-67.233,172.391,102.986,22.757,25.977,86.514,-78.357
1775132451.2439,too_fast,-79.257,-130.206,146.605,-77.383,145.847,86.324,14.016,23.495,78.869,31.99
1775132452.8227,too_fast,-76.887,-118.405,148.861,-67.789,163.186,78.264,3.849,24.211,85.043,26.29
1775132454.4157,too_fast,-79.847,-117.91,152.522,-68.755,178.493,63.979,8.928,20.265,90.62,21.12
1775132456.0495,too_fast,-77.941,-125.615,147.814,-64.432,-179.897,64.619,3.145,24.218,86.707,19.75
1775132457.6155,too_fast,-77.102,-130.192,145.843,-71.495,160.303,64.223,9.634,13.122,79.566,14.19
1775132459.1815,too_fast,-79.881,-87.477,146.871,-72.552,161.033,60.606,14.031,20.123,84.001,15.67
1775132460.761,too_fast,-78.512,-64.967,144.45,-74.443,157.195,54.646,10.313,25.561,96.143,22.62
1775132462.4187,too_fast,-78.456,-65.479,143.133,-75.047,152.888,55.116,20.345,28.044,98.916,27.73
1775132463.9951,too_fast,-80.625,-96.51,144.973,-71.737,148.459,44.842,6.319,28.495,100.664,31.61
1775132465.567,too_fast,-80.545,-115.961,146.52,-67.184,165.986,42.854,4.122,35.58,101.778,26.65
